Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
EFFILOCHE CONFIT CANAR 800G MC,163551,1,164573,MEAT_SPECIAL_HANDLING-22-11-A1-4,8,8,12,12,0,0,-4,-4
ARO MINI BOBINE DC 1P 120M X9,388084,1,193185,MEAT_SPECIAL_HANDLING-12-21-A1-1,34,34,38,38,0,0,-4,-4
MOCHIRI FLEUR CERISIER X24,895667,1,307707,"DEEP_FROZEN-43-10-A4-5,IN-1",9,9,13,13,0,0,-4,-4
MPRO TAMPON EPONGE ROUGE X10,663413,1,58252,MEAT_SPECIAL_HANDLING-4-31-A1-1,48,48,51,51,1,1,-4,-4
COGNAC RAMBAUD *** 70CL 40D,219815,1,19817,"MEAT_SPECIAL_HANDLING-8-9-A2-2,MEAT_SPECIAL_HANDLING-9-3-C1-2",50,50,54,54,0,0,-4,-4
METRO CHEF TOPPING CHOCOLAT1KG,176478,1,179475,MEAT_SPECIAL_HANDLING-11-19-A4-3,6,6,7,7,3,3,-4,-4
BURRATA TRUFFE 150G,831293,1,237652,"MEAT_SPECIAL_HANDLING-26-16-A1-6,MEAT_SPECIAL_HANDLING-24-20-A2-3",77,77,81,81,0,0,-4,-4
PDT QUARTIER 2.5K JOSY PC FRFRANCE,712114,1,712114,MEAT_SPECIAL_HANDLING-25-21-A2-5,0,0,4,4,0,0,-4,-4
PDT QUARTIER 2.5KG LUNOR PC FRFRANCE,14424,1,14424,MEAT_SPECIAL_HANDLING-26-12-A3-6,0,0,4,4,0,0,-4,-4
CROQUE MONSIEUR PREM 8X180G,900610,1,271326,"MEAT_SPECIAL_HANDLING-26-17-A2-1,MEAT_SPECIAL_HANDLING-25-21-A4-2,MEAT_SPECIAL_HANDLING-24-12-A2-2",22,22,26,26,0,0,-4,-4
HEINEKEN 5D 6X33CL CAN,397299,1,202322,MEAT_SPECIAL_HANDLING-3-1-A1-1,32,128,33,132,0,0,-1,-4
SAUMON FUME NORV 200G MC,685210,1,4276,"MEAT_SPECIAL_HANDLING-25-11-A4-3,MEAT_SPECIAL_HANDLING-26-7-A4-4",95,95,99,99,0,0,-4,-4
ROYAL NAPPAGE  ABRICOT 5KG,840363,1,247462,MEAT_SPECIAL_HANDLING-6-7-A4-5,1,1,5,5,0,0,-4,-4
PDT QUARTIER CHAMPS 2.5KG LUNOR PC FRFRANCE,762308,1,762308,MEAT_SPECIAL_HANDLING-26-2-A3-3,0,0,4,4,0,0,-4,-4
PIEMONTAISE JAMBON 1.5KG MC,647647,1,13768,"MEAT_SPECIAL_HANDLING-21-10-A1-1,MEAT_SPECIAL_HANDLING-26-17-A2-3",20,20,24,24,0,0,-4,-4
CALISSON RIOBA TUBO 930G,653907,1,92056,MEAT_SPECIAL_HANDLING-10-28-A3-2,4,4,8,8,0,0,-4,-4
JB SEC BODEGA 60T 1KG,384168,1,189098,MEAT_SPECIAL_HANDLING-24-11-A1-4,56,56,60,60,0,0,-4,-4
BURGER MULTIGRAINS 30X80G,832544,1,238855,MEAT_SPECIAL_HANDLING-21-18-A1-1,-1,-1,3,3,0,0,-4,-4
MC SAUCE SOJA JAPONAISE 4.5L,182346,1,185419,MEAT_SPECIAL_HANDLING-6-7-A3-1,10,10,14,14,0,0,-4,-4
MPRO LIQ VAISS MAIN CIT 1L,832969,1,239299,MEAT_SPECIAL_HANDLING-8-26-A3-3,19,19,23,23,0,0,-4,-4
MC POIV NOIR MOULU 550G MC,834924,1,241942,MEAT_SPECIAL_HANDLING-11-3-A1-1,-3,-3,1,1,0,0,-4,-4
GIDOLIVE BIDON 5L,893096,1,304959,MEAT_SPECIAL_HANDLING-7-33-A2-1,9,9,13,13,0,0,-4,-4
GRAND POCHON 1.1KG X10 BRIDOR,889110,1,300423,"DEEP_FROZEN-41-4-A1-3,DEEP_FROZEN-43-15-B1-2,DEEP_FROZEN-41-3-B1-1",8,8,11,11,1,1,-4,-4
ENTRECOTE BOEUF VBF 220G X5,860068,1,267782,"DEEP_FROZEN-43-9-A4-1,DEEP_FROZEN-43-5-A1-1,DEEP_FROZEN-41-7-A1-5,DEEP_FROZEN-43-7-A4-5",97.59,97.59,101.01,101.01,0,0,-3.4200000000000017,-3.4200000000000017
FILET PLT J 1.5K ENV  FR MC,892865,1,304710,MEAT_SPECIAL_HANDLING-20-22-A1-1,13.31,13.31,13.68,13.68,3.03,3.03,-3.4000000000000004,-3.4000000000000004
REBLOCHON AOP LC 450G ENV MC,877528,1,287372,"MEAT_SPECIAL_HANDLING-25-5-A3-6,MEAT_SPECIAL_HANDLING-26-2-A1-1",56.09,56.09,57.84,57.84,1.44,1.44,-3.1899999999999977,-3.1899999999999977
FLT PLT JNE 1.5KENV HAL SAT FR,891938,1,303632,MEAT_SPECIAL_HANDLING-24-12-A4-7,11.06,11.06,1.71,1.71,12.46,12.46,-3.110000000000001,-3.110000000000001
FOIE G. CND 1 CH DEV IGP SK MC,896249,1,308347,"MEAT_SPECIAL_HANDLING-24-20-A4-1,MEAT_SPECIAL_HANDLING-25-5-A3-1",12.87,12.87,15.95,15.95,0,0,-3.08,-3.08
"1/32COMTE AOP 8M 1,2KGENV RJ",829443,1,235991,MEAT_SPECIAL_HANDLING-25-17-A1-6,6.71,6.71,9.76,9.76,0,0,-3.05,-3.05
GRESSIN SUPER  VITAVIGOR 350G,684175,1,113437,MEAT_SPECIAL_HANDLING-11-23-A4-3,14,14,17,17,0,0,-3,-3
SAL JP MEL MC 1K UEUE,37669,1,37669,MEAT_SPECIAL_HANDLING-32-8-A1-4,-1,-1,1,1,1,1,-3,-3
CUISSE PLT JNE HAL A/D 10KG FR,854239,1,261500,MEAT_SPECIAL_HANDLING-22-8-A1-3,2,2,5,5,0,0,-3,-3
BOX KINDER X 48 PIECES,165869,1,167888,MEAT_SPECIAL_HANDLING-9-20-A2-4,8,8,11,11,0,0,-3,-3
COLONA BARBECUE SQ GM 900G,631019,1,99319,MEAT_SPECIAL_HANDLING-7-1-A1-2,15,15,15,15,3,3,-3,-3
200 BARQ FRITE 480G,876020,1,285674,"MEAT_SPECIAL_HANDLING-12-14-A1-1,MEAT_SPECIAL_HANDLING-12-13-A2-5",20,20,23,23,0,0,-3,-3
ARO HARICOTS VERTS TF 5/1,159472,1,160634,"MEAT_SPECIAL_HANDLING-11-28-C1-3,MEAT_SPECIAL_HANDLING-9-4-A3-4,INSPECTION-3",44,44,47,47,0,0,-3,-3
"LEVURE 500G*5 HIRONDELLE 2,5KG",840730,1,247749,"MEAT_SPECIAL_HANDLING-25-17-A2-3,MEAT_SPECIAL_HANDLING-25-22-A1-2",52,52,55,55,0,0,-3,-3
*ESCO SEL FIN SAC 25KG,212791,1,12793,"MEAT_SPECIAL_HANDLING-6-9-B1-2,MEAT_SPECIAL_HANDLING-6-17-C1-3,MEAT_SPECIAL_HANDLING-6-17-B1-2,MEAT_SPECIAL_HANDLING-6-13-B1-3,MEAT_SPECIAL_HANDLING-7-14-A1-2,MEAT_SPECIAL_HANDLING-6-17-B1-3,MEAT_SPECIAL_HANDLING-6-17-B1-1,MEAT_SPECIAL_HANDLING-6-17-C1-1,MEAT_SPECIAL_HANDLING-6-17-C1-2",212,212,215,215,0,0,-3,-3
MPRO LIQ LAVE VERRE 1L,685417,1,7564,"MEAT_SPECIAL_HANDLING-6-4-A2-5,MEAT_SPECIAL_HANDLING-6-14-A2-3",16,16,18,18,1,1,-3,-3
MAGRET FUME TR 250G IGP MC,255285,1,58287,MEAT_SPECIAL_HANDLING-25-15-A2-3,85,85,85,85,3,3,-3,-3
COLONA SCE PITTA KEBAB 5L,840417,1,247516,"MEAT_SPECIAL_HANDLING-7-31-C1-3,MEAT_SPECIAL_HANDLING-7-31-A3-2",98,98,99,99,2,2,-3,-3
GESIERS DINDE  EMIN 5/1,835666,1,241781,"MEAT_SPECIAL_HANDLING-10-1-C1-2,MEAT_SPECIAL_HANDLING-6-11-B1-3,MEAT_SPECIAL_HANDLING-6-13-A4-2",96,96,99,99,0,0,-3,-3
MC DBLE CONC TOMATE 4/4 X3,336438,1,73858,"MEAT_SPECIAL_HANDLING-8-4-A1-3,MEAT_SPECIAL_HANDLING-10-35-A2-2",40,40,40,40,3,3,-3,-3
MC LENTILLES VERTES 5KG,837656,1,244479,"MEAT_SPECIAL_HANDLING-8-28-C1-2,MEAT_SPECIAL_HANDLING-6-18-A1-3",41,41,44,44,0,0,-3,-3
CHOU BLC PC6 C1 FRFRANCE,11323,1,11323,MEAT_SPECIAL_HANDLING-31-4-A1-2,72,72,74,74,1,1,-3,-3
CAMEMBERT 240GX3 METRO CHEF,892967,1,304823,MEAT_SPECIAL_HANDLING-21-18-A1-3,69,69,64,64,8,8,-3,-3
JB CRU PAYS 20T 500G,322311,1,28422,MEAT_SPECIAL_HANDLING-26-15-A3-1,26,26,29,29,0,0,-3,-3
LAIT COCO PET AMPAWA 1L,806220,1,212032,"MEAT_SPECIAL_HANDLING-6-27-B1-1,MEAT_SPECIAL_HANDLING-6-27-A1-2",99,99,98,98,4,4,-3,-3
MIX EMMENT MOZZ RAPE 1KG ENTR,896133,1,308220,"MEAT_SPECIAL_HANDLING-20-9-A1-3,MEAT_SPECIAL_HANDLING-23-18-B1-1",262,262,265,265,0,0,-3,-3
VELOUTE 16*125G FRUIX,217763,1,17765,"INSPECTION-1,MEAT_SPECIAL_HANDLING-23-10-B1-2,MEAT_SPECIAL_HANDLING-20-4-A1-4",82,82,85,85,0,0,-3,-3
MELANGE SALE SEAU 3KG MC,176893,1,179900,MEAT_SPECIAL_HANDLING-11-5-A2-2,3,3,6,6,0,0,-3,-3
HARIBO BANAN'S TUBO 210,325704,1,1745,MEAT_SPECIAL_HANDLING-11-15-A4-3,13,13,16,16,0,0,-3,-3
CACHACA DELAITRE 38D BIB 3L,892156,1,303907,"MEAT_SPECIAL_HANDLING-9-13-A3-1,IN-1,INSPECTION-3",15,15,18,18,0,0,-3,-3
OIG CEBETTE BOTTE PC14 EGEGYPTE,760089,1,760089,"MEAT_SPECIAL_HANDLING-33-3-A2-1,MEAT_SPECIAL_HANDLING-32-9-A2-1,MEAT_SPECIAL_HANDLING-33-4-B1-1",296,296,294,294,5,5,-3,-3
50 PORTE GOBELET PAR 4,172417,1,175376,MEAT_SPECIAL_HANDLING-5-24-A1-5,10,10,13,13,0,0,-3,-3
CAISSE TOP 5 SNICKERS,380716,1,185719,"MEAT_SPECIAL_HANDLING-10-36-A3-5,MEAT_SPECIAL_HANDLING-8-4-A2-1",16,16,19,19,0,0,-3,-3
ROCH PETIT BEURRE PAQUET200GX4,684495,1,116179,MEAT_SPECIAL_HANDLING-12-5-A3-1,0,0,3,3,0,0,-3,-3
PALOURDE JAP M B.QUIBERON X3 EL/FR.RUDITAPES PHILIPIN.,92718,1,null,null,-1,-3,0,0,0,0,-1,-3
GIRASOLI MOZZA TOMATE 1KG MC,822064,1,237743,"MEAT_SPECIAL_HANDLING-26-13-A4-8,MEAT_SPECIAL_HANDLING-21-12-B1-3",6,6,9,9,0,0,-3,-3
COULIS FRAISES 1KG PONTHIER,207729,1,7731,"MEAT_SPECIAL_HANDLING-26-17-B1-4,MEAT_SPECIAL_HANDLING-26-18-A3-5",108,108,110,110,1,1,-3,-3
12 CUISSE CANARCONFIT 5/1 IGP,207824,1,7826,"IN-1,MEAT_SPECIAL_HANDLING-12-1-B1-1,MEAT_SPECIAL_HANDLING-11-17-C1-2,MEAT_SPECIAL_HANDLING-11-17-A2-2",37,37,40,40,0,0,-3,-3
HUILE SP FRITUR GIDOLEI 10L,335890,1,69448,"MEAT_SPECIAL_HANDLING-6-24-B1-2,MEAT_SPECIAL_HANDLING-5-17-C1-2,MEAT_SPECIAL_HANDLING-8-6-C1-1",79,79,82,82,0,0,-3,-3
HLE AMPHORALINE BIDON 5L,155097,1,156122,MEAT_SPECIAL_HANDLING-7-20-A1-2,43,43,46,46,0,0,-3,-3
MC FEUILLE GENOISE NAT 8MMX10,687130,1,62202,"MEAT_SPECIAL_HANDLING-10-12-A1-2,MEAT_SPECIAL_HANDLING-10-12-C1-1,MEAT_SPECIAL_HANDLING-10-7-B1-3,MEAT_SPECIAL_HANDLING-7-15-B1-1",51,51,54,54,0,0,-3,-3
ARO DEMI-POIRES SIROP LG 5/1,843723,1,251104,"MEAT_SPECIAL_HANDLING-10-17-A3-2,IN-1",11,11,14,14,0,0,-3,-3
Q. CREV CRU DECO ARG 800G,854657,1,262056,"DEEP_FROZEN-43-9-A2-1,DEEP_FROZEN-40-2-B1-4",62,62,65,65,0,0,-3,-3
50 BTE BURGER NOIR 15X14,847700,1,254680,"MEAT_SPECIAL_HANDLING-12-14-A3-4,MEAT_SPECIAL_HANDLING-12-14-A1-3",34,34,37,37,0,0,-3,-3
MC FUMET DE POISSON 47L 750G,156367,1,158443,MEAT_SPECIAL_HANDLING-10-34-A4-1,0,0,3,3,0,0,-3,-3
MAGRET CND FR 380/480 *6 TB SV,175739,1,178758,"MEAT_SPECIAL_HANDLING-21-12-A1-3,IN-1",205.29,205.29,208.21,208.21,0,0,-2.920000000000016,-2.920000000000016
"1/2 FROMAGE PESTO ROUGE 2,5KGENV",393495,1,199207,MEAT_SPECIAL_HANDLING-22-13-A1-1,-0.04,-0.04,2.85,2.85,0,0,-2.89,-2.89
NOIX BOEUF SECHE 2KG ENV HALAL,881635,1,291836,MEAT_SPECIAL_HANDLING-25-17-A2-2,2.86,2.86,2.86,2.86,2.8,2.8,-2.8000000000000003,-2.8000000000000003
HAMPE S/P S/V*3 UE,213710,1,13712,MEAT_SPECIAL_HANDLING-25-8-A1-9,2.76,2.76,5.54,5.54,0,0,-2.7800000000000002,-2.7800000000000002
"1/2 POITRINE FUM N2 2,15KG ENV",855421,1,262768,MEAT_SPECIAL_HANDLING-26-9-A4-1,18.04,18.04,11.71,11.71,9.09,9.09,-2.7600000000000016,-2.7600000000000016
PATE CAMPAGN ANC 3KG ENV RUSTA,651253,1,81916,"MEAT_SPECIAL_HANDLING-25-21-A4-9,MEAT_SPECIAL_HANDLING-25-7-A4-1",29.43,29.43,32.03,32.03,0,0,-2.6000000000000014,-2.6000000000000014
CHEDDAR RGE MAT 9M BLC2.5KG WF,829487,1,236033,"MEAT_SPECIAL_HANDLING-24-15-A1-3,MEAT_SPECIAL_HANDLING-26-16-A3-4",193.26,193.26,186.27,186.27,9.56,9.56,-2.5700000000000216,-2.5700000000000216
ROTI BOEUF MACREUSE MC 2KG ENV,636878,1,72058,MEAT_SPECIAL_HANDLING-26-9-A3-8,16.12,16.12,18.51,18.51,0,0,-2.3900000000000006,-2.3900000000000006
1/2 JB VENDE ANC RUST 3KENV 4M,829368,1,235440,MEAT_SPECIAL_HANDLING-26-16-A3-7,27.05,27.05,29.34,29.34,0,0,-2.289999999999999,-2.289999999999999
FLT THON ALB DEC X3  P/OP ENGAGE AVENIR.THUNNUS ALBACARES,706929,1,706929,FISH-53-8-A1-2,4.81,4.81,4.82,4.82,2.19,2.19,-2.2,-2.2
FOURME AMBERT AOP 3KG ENV CPV,829366,1,235438,MEAT_SPECIAL_HANDLING-25-3-A2-1,26.16,26.16,28.28,28.28,0,0,-2.120000000000001,-2.120000000000001
FLT DAURADE ROY 100/200 2X2KG S/G EL/GR.SPARUS AURATA,707107,1,707107,FISH-55-7-A1-1,3.99,3.99,3.99,3.99,2.04,2.04,-2.04,-2.04
FILET DND STD 1.5KG ENV SV FR,820602,1,227374,MEAT_SPECIAL_HANDLING-25-4-A3-4,39.96,39.96,42,42,0,0,-2.039999999999999,-2.039999999999999
50 POT A GLACE KRAFT 15CL,847876,1,254900,"MEAT_SPECIAL_HANDLING-5-36-A4-2,MEAT_SPECIAL_HANDLING-5-28-A1-1",63,63,65,65,0,0,-2,-2
BIGARREAU ROUGE CONFIT N1 1KG,859806,1,267547,MEAT_SPECIAL_HANDLING-10-7-A3-2,6,6,8,8,0,0,-2,-2
*SUCRE SEMOULE PAT BS SAC 25KG,840757,1,247774,"MEAT_SPECIAL_HANDLING-6-29-A1-2,MEAT_SPECIAL_HANDLING-7-27-C1-3,MEAT_SPECIAL_HANDLING-7-29-B1-1,MEAT_SPECIAL_HANDLING-7-31-B1-2,MEAT_SPECIAL_HANDLING-7-29-C1-1,MEAT_SPECIAL_HANDLING-8-12-C1-2",160,160,162,162,0,0,-2,-2
COINTREAU 40D 70CL,387616,1,192651,MEAT_SPECIAL_HANDLING-8-9-A3-3,23,23,25,25,0,0,-2,-2
CONSIGNE PAL BLEU 100/120 CHEP,890080,1,null,null,-2,-2,0,0,0,0,-2,-2
PATE A TARTINER BASQUELLA 650G,863293,1,272269,MEAT_SPECIAL_HANDLING-10-36-A4-1,35,35,37,37,0,0,-2,-2
FETA AOP 2KG METRO CHEF,893350,1,305220,"MEAT_SPECIAL_HANDLING-23-18-B1-2,MEAT_SPECIAL_HANDLING-20-2-A1-3",61,61,63,63,0,0,-2,-2
BEURRE DOUX CUBE 25KG,805556,1,211364,"MEAT_SPECIAL_HANDLING-24-12-B1-1,MEAT_SPECIAL_HANDLING-22-8-B1-2",11,11,13,13,0,0,-2,-2
PUREE F PASSION 2.5KG PONTHIER,805123,1,210811,MEAT_SPECIAL_HANDLING-25-13-A3-7,3,3,5,5,0,0,-2,-2
CHAMP SHIITAKE 2K FRFRANCE,12910,1,12910,MEAT_SPECIAL_HANDLING-33-13-A1-4,4,4,6,6,0,0,-2,-2
MARJOLAINE BOTTE MC 30GX2,703178,1,703178,MEAT_SPECIAL_HANDLING-33-8-A2-2,5,10,6,12,0,0,-1,-2
MC CAPRE CAPOTE BTE 4/4,840410,1,247509,"MEAT_SPECIAL_HANDLING-10-10-A2-4,MEAT_SPECIAL_HANDLING-9-20-A3-4",41,41,43,43,0,0,-2,-2
ARO LIQ VAISS MAIN CIT 10L,155442,1,156468,"MEAT_SPECIAL_HANDLING-6-22-C1-2,MEAT_SPECIAL_HANDLING-6-35-A1-3",71,71,73,73,0,0,-2,-2
CANARD GEL WC MARIN 750ML,886522,1,297426,MEAT_SPECIAL_HANDLING-7-33-A1-3,58,58,60,60,0,0,-2,-2
NUTELLA 3KG,809959,1,215451,"MEAT_SPECIAL_HANDLING-6-9-B1-3,MEAT_SPECIAL_HANDLING-7-12-A1-3,MEAT_SPECIAL_HANDLING-8-8-C1-1,MEAT_SPECIAL_HANDLING-8-10-C1-2",327,654,325,650,3,6,-1,-2
SEL FIN CEREBOS SEAU 5 KG,834841,1,241859,"MEAT_SPECIAL_HANDLING-6-8-B1-2,MEAT_SPECIAL_HANDLING-6-8-B1-3,MEAT_SPECIAL_HANDLING-6-18-B1-2,MEAT_SPECIAL_HANDLING-6-18-A1-2",279,279,278,278,3,3,-2,-2
BURGER ENCRE SEICHE 30X80G,832552,1,238862,MEAT_SPECIAL_HANDLING-24-3-A1-4,4,4,6,6,0,0,-2,-2
100 POT SAUCE 6CL,384565,1,189688,"MEAT_SPECIAL_HANDLING-12-11-B1-1,MEAT_SPECIAL_HANDLING-12-9-A1-4",56,56,56,56,2,2,-2,-2
MPRO 200 GANT NITRILE NOIR S,871655,1,280531,"MEAT_SPECIAL_HANDLING-6-3-B1-2,MEAT_SPECIAL_HANDLING-8-26-B1-2",210,210,212,212,0,0,-2,-2
RIOBA SCE SALAD BUCH 10GX100,679960,1,73482,MEAT_SPECIAL_HANDLING-9-18-A1-3,3,3,5,5,0,0,-2,-2
CHAP PANKO GOLDEN TURTLE 1KG,394234,1,199851,MEAT_SPECIAL_HANDLING-6-30-A1-2,62,62,64,64,0,0,-2,-2
50 BTE SALADE KRAFT + COUV,172704,1,175689,"MEAT_SPECIAL_HANDLING-12-11-B1-3,MEAT_SPECIAL_HANDLING-12-11-A1-1",10,10,12,12,0,0,-2,-2
TOM CER ALL 250G BQ9 C1 ESESPAGNE,30514,1,30514,MEAT_SPECIAL_HANDLING-33-13-A2-4,28,28,30,30,0,0,-2,-2
"QUINOA DE FRANCE 2,5KG VP",163778,1,164864,MEAT_SPECIAL_HANDLING-9-18-A4-4,3,3,5,5,0,0,-2,-2
RILLETTES MANS 1KG RUSTADOU,177179,1,180390,MEAT_SPECIAL_HANDLING-26-15-A1-9,5,5,7,7,0,0,-2,-2
PORTO ROUGE DON PABLO 19D 75CL,810219,1,215636,MEAT_SPECIAL_HANDLING-9-9-A3-4,36,36,38,38,0,0,-2,-2
TOM CER RDE RGE 4K C1 FRFRANCE,82836,1,82836,"MEAT_SPECIAL_HANDLING-30-5-A1-2,MEAT_SPECIAL_HANDLING-32-9-B1-4",49,49,50,50,1,1,-2,-2
MLE HOL/DANE 80/100 S/GX2X6 EL/HO DK MSC.MYTILUS EDULIS,34369,1,null,null,-1,-2,0,0,0,0,-1,-2
BLUE CHIPS SEAU 725G ALLAUCH,665397,1,73559,"MEAT_SPECIAL_HANDLING-10-34-A3-5,MEAT_SPECIAL_HANDLING-10-34-A2-2",6,6,8,8,0,0,-2,-2
FILET PLT BLC 5KG UE SAT,650386,1,72289,INSPECTION-1,1,1,3,3,0,0,-2,-2
BURRATINA BQ 12X50G TOSCANELLA,856894,1,264343,MEAT_SPECIAL_HANDLING-24-22-A1-2,89,89,89,89,2,2,-2,-2
TOM RDE GRP COCKTAIL 3.5K C1 FR FRANCE,710714,1,710714,MEAT_SPECIAL_HANDLING-33-13-A2-8,2,2,4,4,0,0,-2,-2
LOTUS SPECULOOS 400 PCES,394965,1,200710,"MEAT_SPECIAL_HANDLING-10-28-A4-4,MEAT_SPECIAL_HANDLING-10-28-B1-1",31,31,33,33,0,0,-2,-2
50 COUV PET POT GLACE D86MM,864505,1,273619,MEAT_SPECIAL_HANDLING-12-13-A2-1,38,38,40,40,0,0,-2,-2
TR.CHEVRE IQF 500G 42MM/7G SOI,120399,1,120376,"DEEP_FROZEN-42-14-A2-7,DEEP_FROZEN-41-14-A1-3,DEEP_FROZEN-42-12-B1-3",103,103,96,96,9,9,-2,-2
MPRO 200 GANT NITRILE NOIR M,871663,1,280541,"MEAT_SPECIAL_HANDLING-6-15-C1-2,MEAT_SPECIAL_HANDLING-6-19-A1-2",149,149,151,151,0,0,-2,-2
TOMATES CONCAS.PULPA MUTTI 5/1,834844,1,241862,"MEAT_SPECIAL_HANDLING-8-10-C1-1,MEAT_SPECIAL_HANDLING-6-25-B1-2,MEAT_SPECIAL_HANDLING-6-13-A2-3",256,256,254,254,4,4,-2,-2
MPRO NETT SOL PH NEUTRE 5L,387544,1,192581,MEAT_SPECIAL_HANDLING-2-12-A1-2,1,1,2,2,1,1,-2,-2
CONSIGNE PAL ROUGE 80/120 LPR,890070,1,null,null,-2,-2,0,0,0,0,-2,-2
MPRO LIQ RINCAGE MACHINE 10L,813600,1,220029,"MEAT_SPECIAL_HANDLING-2-12-A1-1,MEAT_SPECIAL_HANDLING-2-12-B1-1,IN-1",9,9,11,11,0,0,-2,-2
MYRTILLE 125G BQ12 C1 MAMAROC,82676,1,82676,MEAT_SPECIAL_HANDLING-33-13-A1-3,105,105,107,107,0,0,-2,-2
FROM FONDU AU CHEDDAR TR 880G,823839,1,230319,MEAT_SPECIAL_HANDLING-23-8-A1-2,30,30,32,32,0,0,-2,-2
ARAIGNEE PORC S/P S/V ESPAGNE,678600,1,62215,"MEAT_SPECIAL_HANDLING-25-3-A4-3,MEAT_SPECIAL_HANDLING-24-14-B1-3",20.2,20.2,21.99,21.99,0,0,-1.7899999999999991,-1.7899999999999991
1/8 GORGON AOP 1.5KGENV MC,688750,1,84736,MEAT_SPECIAL_HANDLING-25-7-A2-6,20.29,20.29,22.04,22.04,0,0,-1.75,-1.75
FOIE VEAU ENTIER BAC UE,239292,1,42294,MEAT_SPECIAL_HANDLING-26-20-A1-2,66.23,66.23,62.15,62.15,5.81,5.81,-1.7299999999999898,-1.7299999999999898
GIGOT AGN A/OS HAL PAC S/V UK,162173,1,null,null,-1.63,-1.63,0,0,0,0,-1.63,-1.63
"CHISTORRA PORC 1,5KG ENV SV",291028,1,96613,MEAT_SPECIAL_HANDLING-26-20-A1-6,10.11,10.11,11.69,11.69,0,0,-1.58,-1.58
"1/2ROQUEF AOP LC 1,35KGENV MDF",829444,1,235992,MEAT_SPECIAL_HANDLING-25-13-A4-4,8.3,8.3,8.3,8.3,1.4,1.4,-1.4000000000000004,-1.4000000000000004
"SCISSON SEC PP 1,4KG ENV RUST",829380,1,235452,MEAT_SPECIAL_HANDLING-26-14-A2-7,20.24,20.24,21.5,21.5,0,0,-1.2600000000000016,-1.2600000000000016
ROTI PORC CUIT SUP 1KG ENV RUS,650131,1,65725,MEAT_SPECIAL_HANDLING-25-4-A1-1,23.95,23.95,25.13,25.13,0,0,-1.1799999999999997,-1.1799999999999997
OS PLAT  VEAU VERTE. SAC UE,224986,1,24988,MEAT_SPECIAL_HANDLING-26-1-A1-3,11.42,11.42,12.48,12.48,0,0,-1.0600000000000005,-1.0600000000000005
SOLICUISINE DEGRAIS ALMT 5L,168678,1,170910,"MEAT_SPECIAL_HANDLING-8-26-C1-1,MEAT_SPECIAL_HANDLING-4-33-A1-2",8,8,9,9,0,0,-1,-1
MPRO 40 ASS RECT PULP 20*28,833256,1,239612,MEAT_SPECIAL_HANDLING-5-32-A3-5,19,19,20,20,0,0,-1,-1
50 POT A SOUPE KRAFT 24CL,866152,1,275187,MEAT_SPECIAL_HANDLING-12-13-A1-5,23,23,24,24,0,0,-1,-1
POM GOLDEN LIMDOR 201/270 C1 FRFRANCE,713627,1,713627,"MEAT_SPECIAL_HANDLING-30-3-A1-1,MEAT_SPECIAL_HANDLING-30-2-B1-3",50,50,51,51,0,0,-1,-1
ARO NETT MU PIN 5L,388043,1,193009,MEAT_SPECIAL_HANDLING-5-9-A1-2,27,27,25,25,3,3,-1,-1
"CUISSE CANARD CONF X6 1,3KG MC",163550,1,164572,"MEAT_SPECIAL_HANDLING-20-16-B1-2,MEAT_SPECIAL_HANDLING-23-1-B1-2,MEAT_SPECIAL_HANDLING-20-16-A1-3",171,171,172,172,0,0,-1,-1
ITALIAN BLC 10L VALFIORE11D,157644,1,158829,"MEAT_SPECIAL_HANDLING-8-22-C1-2,MEAT_SPECIAL_HANDLING-8-22-A2-3",56,56,57,57,0,0,-1,-1
TOM CER ALL DUO PIG SAV 250G BQ12 C1 FRFRANCE,85019,1,85019,MEAT_SPECIAL_HANDLING-33-13-A1-9,55,55,55,55,1,1,-1,-1
BASILIC CISELE 250G DAREGAL,209594,1,9596,DEEP_FROZEN-43-10-A4-3,20,20,21,21,0,0,-1,-1
MPRO 100 BTE PIZZA 31X31X3.5CM,893258,1,305133,MEAT_SPECIAL_HANDLING-7-10-A1-1,0,0,1,1,0,0,-1,-1
TOM ALL. BELMANDIA SOL EN VIE C2 FRFRANCE,762380,1,762380,MEAT_SPECIAL_HANDLING-33-13-A3-5,4,4,5,5,0,0,-1,-1
FIL COLIN ALASKA 120/140G MSC,851558,1,258658,"DEEP_FROZEN-41-7-A3-6,DEEP_FROZEN-42-8-A2-6",16,16,14,14,3,3,-1,-1
CREVETTE TROP 100/200 900G MC,216327,1,16329,"MEAT_SPECIAL_HANDLING-25-15-A1-2,MEAT_SPECIAL_HANDLING-25-11-A4-8",22,22,23,23,0,0,-1,-1
TOM CER ALL DUO 4K C1 FRFRANCE,7046,1,7046,"MEAT_SPECIAL_HANDLING-33-12-A3-4,MEAT_SPECIAL_HANDLING-33-13-A4-3",12,12,13,13,0,0,-1,-1
250 POT A SAUCE 3 CL,321850,1,9776,MEAT_SPECIAL_HANDLING-6-7-A3-2,2,2,3,3,0,0,-1,-1
